# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu,,,,,,,,,,,,,,,,,,
# Sat Oct  4 03:36:09 2025,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,
# User ID:         navidajayaweera2006,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,
# User preference: archive defaults*,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,
# COLUMN pl_name:        Planet Name,,,,,,,,,,,,,,,,,,
# COLUMN hostname:       Host Name,,,,,,,,,,,,,,,,,,
# COLUMN disposition:    Archive Disposition,,,,,,,,,,,,,,,,,,
# COLUMN sy_snum:        Number of Stars,,,,,,,,,,,,,,,,,,
# COLUMN sy_pnum:        Number of Planets,,,,,,,,,,,,,,,,,,
# COLUMN pl_orbper:      Orbital Period [days],,,,,,,,,,,,,,,,,,
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au],,,,,,,,,,,,,,,,,,
# COLUMN pl_orbeccen:    Eccentricity,,,,,,,,,,,,,,,,,,
# COLUMN pl_insol:       Insolation Flux [Earth Flux],,,,,,,,,,,,,,,,,,
# COLUMN pl_eqt:         Equilibrium Temperature [K],,,,,,,,,,,,,,,,,,
# COLUMN pl_orbincl:     Inclination [deg],,,,,,,,,,,,,,,,,,
# COLUMN pl_imppar:      Impact Parameter,,,,,,,,,,,,,,,,,,
# COLUMN pl_trandep:     Transit Depth [%],,,,,,,,,,,,,,,,,,
# COLUMN pl_trandur:     Transit Duration [hours],,,,,,,,,,,,,,,,,,
# COLUMN pl_ratdor:      Ratio of Semi-Major Axis to Stellar Radius,,,,,,,,,,,,,,,,,,
# COLUMN pl_ratror:      Ratio of Planet to Stellar Radius,,,,,,,,,,,,,,,,,,
# COLUMN pl_occdep:      Occultation Depth [%],,,,,,,,,,,,,,,,,,
# COLUMN pl_orbtper:     Epoch of Periastron [days],,,,,,,,,,,,,,,,,,
# COLUMN pl_orblper:     Argument of Periastron [deg],,,,,,,,,,,,,,,,,,
# COLUMN st_teff:        Stellar Effective Temperature [K],,,,,,,,,,,,,,,,,,
# COLUMN st_rad:         Stellar Radius [Solar Radius],,,,,,,,,,,,,,,,,,
# COLUMN st_mass:        Stellar Mass [Solar mass],,,,,,,,,,,,,,,,,,
# COLUMN st_logg:        Stellar Surface Gravity [log10(cm/s**2)],,,,,,,,,,,,,,,,,,
# COLUMN st_age:         Stellar Age [Gyr],,,,,,,,,,,,,,,,,,
# COLUMN sy_gaiamag:     Gaia Magnitude,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,
pl_name,hostname,disposition,sy_snum,sy_pnum,pl_orbper,pl_orbeccen,pl_insol,pl_eqt,pl_orbincl,pl_imppar,pl_trandep,pl_trandur,st_teff,st_rad,st_mass,st_logg,st_age,sy_gaiamag
EPIC 211737652.01,EPIC 211737652,non-candidate,1,0,2.46819,,,,,,48.389,5.8848,8315,0.817957,2.05,4.92436,,16.2564
EPIC 211738534.01,EPIC 211738534,non-candidate,1,0,0.56802,,,,,,1.3803,3.3336,3385,0.451115,0.447745,4.78052,,15.9352
EPIC 211741619.01,EPIC 211741619,candidate,1,0,2.787663,,,,,,0.1087,0.7464,3950,0.602,,4.676,,13.5343
EPIC 211744153.01,EPIC 211744153,non-candidate,1,0,4.612166,,,,,,0.5543,1.5936,5444.37,2.82645,,,,14.8914
EPIC 211750072.01,EPIC 211750072,non-candidate,1,0,0.595558,,,,,,5.1711,1.692,5854.74,1.20541,1.06,4.3011,,13.0544
EPIC 211754117.01,EPIC 211754117,candidate,1,0,13.798845,,,,,0.351,,3,4980,0.68,0.824,4.686,,14.246
EPIC 211754962.01,EPIC 211754962,candidate,1,0,3.41052823,,,,,,0.06,2.124,3985,0.674996,0.64555,4.5894,,13.8828
EPIC 211754962.01,EPIC 211754962,candidate,1,0,3.41065,,,,,,0.0494,1.944,,0.701,,,,13.8828
EPIC 211759163.01,EPIC 211759163,non-candidate,1,0,0.595667,,,,,,12.9607,1.488,,,,,,14.8268
EPIC 211762841.01,EPIC 211762841,candidate,1,0,1.56494,,,,,,0.122,0.6672,,0.556,,,,14.7869
EPIC 211762841.01,EPIC 211762841,candidate,1,0,1.56493,,,,83.53,,,,3938,0.624202,0.607401,4.63089,,14.7869
EPIC 211764271.01,EPIC 211764271,non-candidate,1,0,3.576744,,,,,,6.8508,2.9328,5896.1,1.30914,1.07,4.23348,,12.3608
EPIC 211764373.01,EPIC 211764373,non-candidate,1,0,3.57678,,,,,,3.1467,2.6664,5474,0.934009,0.96,4.47964,,13.4924
EPIC 211765695.01,EPIC 211765695,candidate,1,0,7.5587,,,,,0.459,,2.5,3974,0.677,0.636,4.579,,14.7196
EPIC 211765695.02,EPIC 211765695,candidate,1,0,25.43143,,,,,0.773,,2.8,3974,0.677,0.636,4.579,,14.7196
EPIC 211768007.01,EPIC 211768007,non-candidate,1,0,0.542912,,,,,,12.027,1.7952,5974.29,2.25382,1.1,3.77362,,14.0779
EPIC 211770390.01,EPIC 211770390,non-candidate,1,0,3.79018,,,,,,5.2183,5.9256,5762,,,,,12.4517
EPIC 211770867.01,EPIC 211770867,candidate,1,0,27.693,,,,,0.465,1.8421,6.34296,6286,1.7076,1.23,4.0632,,12.1434
EPIC 211783206.01,EPIC 211783206,candidate,1,0,7.13142,,,,,,0.0707,1.92,,3.4,,,,14.2095
EPIC 211783206.01,EPIC 211783206,candidate,1,0,7.134,,,,,0,0.045,1.83888,,,,,,14.2095
EPIC 211784767.01,EPIC 211784767,candidate,1,0,3.57804902,,,,,,0.008,4.905,6024,1.59182,1.116,4.08194,,11.8242
EPIC 211788221.01,EPIC 211788221,candidate,1,0,12.89398,,,,,,0.314,1.2,,0.191,,,,15.6034
EPIC 211791178.01,EPIC 211791178,candidate,2,0,9.562742,0.14,35.1,,89.57,,,,4349.9,0.667217,0.694726,,,
EPIC 211791178.01,EPIC 211791178,candidate,2,0,9.56332821,,,,,,0.076,3.039,4432.16,,,,,
EPIC 211791178.01,EPIC 211791178,candidate,2,0,9.56183,,,,,,0.1025,3.648,,0.598,,,,
EPIC 211796070.01,EPIC 211796070,candidate,1,0,1.89016107,,,,,,0.027,2.224,4491,0.74574,0.705,4.54108,,13.8783
EPIC 211796070.01,EPIC 211796070,candidate,1,0,1.88993,,,,,,0.0367,1.656,,0.638,,,,13.8783
EPIC 211797637.01,EPIC 211797637,candidate,1,0,1.640707,,,,,,0.0469,2.208,,0.572,,,,13.6878
EPIC 211797637.01,EPIC 211797637,candidate,1,0,1.64117466,,,,,,0.02,1.337,4493,0.664535,0.71,4.64429,,13.6878
EPIC 211799258.01,EPIC 211799258,candidate,1,0,19.53403,,,,,0.43,,1.2888,,0.45,,,,15.9052
EPIC 211799258.01,EPIC 211799258,candidate,1,0,19.53405,,,,89.28,,,,3316,0.460378,0.457571,4.7723,,15.9052
EPIC 211800191.01,EPIC 211800191,candidate,1,0,1.106182,,,,,1.25,,0,,0.84,,,,12.4437
EPIC 211800191.01,EPIC 211800191,candidate,1,0,1.106,,,,,0,0.0975,0.99408,5900.71,1.11127,1.07,4.37581,,12.4437
EPIC 211800191.01,EPIC 211800191,candidate,1,0,1.10605213,,,,,,0.147,1.289,5900.71,1.11127,1.07,4.37581,,12.4437
EPIC 211800191.01,EPIC 211800191,candidate,1,0,1.106175,,,,67.34494,,,,5851,0.90632,,4.43,,12.4437
EPIC 211804579.01,EPIC 211804579,non-candidate,1,0,1.52317871,,,,,,0.734,4.004,5735.72,0.950472,1.024,4.49249,,11.3102
EPIC 211804579.01,EPIC 211804579,non-candidate,1,0,1.523,,,,,0.156,0.0605,2.39688,5735.72,0.950472,1.024,4.49249,,11.3102
EPIC 211804579.01,EPIC 211804579,non-candidate,1,0,1.5235,,,,,,0.06,,5735.72,0.950472,1.024,4.49249,,11.3102
EPIC 211807456.01,EPIC 211807456,non-candidate,1,0,0.504961,,,,,,29.1504,1.8144,5169,0.906039,0.88,4.46826,,14.9483
EPIC 211808055.01,EPIC 211808055,candidate,1,0,3.383,,,,,0.353,0.1641,3.72096,5603.82,1.019,0.99,4.41736,,13.6858
EPIC 211808055.01,EPIC 211808055,candidate,1,0,3.38199819,,,,,,0.339,5.484,5603.82,1.019,0.99,4.41736,,13.6858
EPIC 211809568.01,EPIC 211809568,non-candidate,1,0,0.593274,,,,,,63.6988,1.9608,5557,1.07692,0.98,4.36492,,15.3638
EPIC 211812160.01,EPIC 211812160,non-candidate,1,0,1.085097,,,,,,3.1653,2.1552,6503.37,2.97681,1.33,3.61442,,13.4156
EPIC 211812935.01,EPIC 211812935,candidate,1,0,3.6079916,,378.206,1228,,,0.6055,2.991,5308.3,1.89,,,,
EPIC 211812935.01,EPIC 211812935,candidate,1,0,3.607981,,,,,,0.5543,2.7384,6490,2.253,,3.928,,
EPIC 211814313.01,EPIC 211814313,candidate,1,0,15.405101,,,,,,1.6796,2.8128,5910,1.475,,4.145,,15.4287
EPIC 211814733.01,EPIC 211814733,non-candidate,1,0,14.71,,,,,0.079,0.4414,2.382,5167,2.19732,,,,11.9845
EPIC 211814733.01,EPIC 211814733,non-candidate,1,0,14.707213,,,,,,0.4206,2.1408,5167,2.19732,,,,11.9845
EPIC 211817229.01,EPIC 211817229,candidate,1,0,2.176955,,,,,,0.48,0.54,,0.169,,,,15.4853
EPIC 211817229.01,EPIC 211817229,candidate,1,0,2.17693,,,,85.59,,,,3176,0.170856,0.14116,5.12252,,15.4853
EPIC 211822797 b,EPIC 211822797,candidate,1,1,21.1595,,,,,,0.06,,3811,0.597044,0.585671,4.65371,,14.5263
EPIC 211822797 b,EPIC 211822797,candidate,1,1,21.169861,0.06,3.5,,89.73,,,,4148.21,0.571699,0.663459,,,14.5263
EPIC 211822797 b,EPIC 211822797,candidate,1,1,21.169619,0.18,,,89.5,0.38,,3.2,3880,0.59,0.61,,0.79,14.5263
EPIC 211822797 b,EPIC 211822797,candidate,1,1,21.17623917,,,,,,0.071,2.008,3811,0.597044,0.585671,4.65371,,14.5263
EPIC 211822797 b,EPIC 211822797,candidate,1,1,21.1701963,,,431,,0.38,,,4057,0.58,0.62,4.7,,14.5263
EPIC 211822797 b,EPIC 211822797,candidate,1,1,21.1686,,,,,,0.1041,3.576,,0.642,,,,14.5263
EPIC 211822953.01,EPIC 211822953,non-candidate,1,0,1.549381,,,,,,9.2689,1.6416,3570,0.541211,0.537281,4.70154,,16.7386
EPIC 211825866.01,EPIC 211825866,candidate,1,0,0.95017067,,,,,,0.088,2.581,5339,0.746527,0.92,4.65577,,13.7853
EPIC 211826814.01,EPIC 211826814,candidate,1,0,1.53453,,,,86.05,,,,,0.29,0.28,4.96079,,
EPIC 211828142.01,EPIC 211828142,non-candidate,1,0,20.180269,,,,,,39.5334,2.8608,3380,0.342147,0.32513,4.8817,,17.4331
EPIC 211829982.01,EPIC 211829982,non-candidate,1,0,5.803439,,,,,,62.7831,3.9072,5029,1.00796,0.84,4.35546,,13.7949
EPIC 211830293.01,EPIC 211830293,candidate,1,0,20.893526,,,,,,0.8821,7.7016,6020,1.765,,4.041,,11.9013
EPIC 211831378.01,EPIC 211831378,non-candidate,1,0,3.48928,,,,88.87,,,,3742,0.682132,0.650711,4.58372,,16.2473
EPIC 211834065.01,EPIC 211834065,candidate,1,0,10.545,,,,,0.164,0.0143,3.25896,6046.92,1.95293,1.12,3.90591,,11.6231
EPIC 211837343.01,EPIC 211837343,candidate,1,0,12.0808,,,,,,0.1218,2.28,,0.682,,,,14.7454
EPIC 211838158.01,EPIC 211838158,non-candidate,1,0,0.575349,,,,,,52.2455,1.9608,5033,1.04575,0.84,4.32349,,16.0431
EPIC 211839430.01,EPIC 211839430,non-candidate,1,0,2.612938,,,,,,11.4984,9.1512,5014.02,4.77742,,,,10.7834
EPIC 211839462.01,EPIC 211839462,non-candidate,1,0,2.612804,,,,,,9.1385,8.8344,5987,3.64705,1.1,3.35558,,10.4352
EPIC 211841496.01,EPIC 211841496,non-candidate,1,0,0.522199,,,,,,3.5912,1.6224,,,,,,15.2913
EPIC 211843564.01,EPIC 211843564,candidate,1,0,0.4520313,,,,,,0.756,0.7272,,0.569,,,,16.0491
EPIC 211843564.01,EPIC 211843564,candidate,1,0,0.452201306,,731.2387,1326.28,,,1.53516498,0.5773712,3739,0.633946,,4.6228,,16.0491
EPIC 211852187.01,EPIC 211852187,non-candidate,1,0,14.343042,,,,,,11.0696,1.464,3260,0.424653,0.419009,4.80422,,17.518
EPIC 211858408.01,EPIC 211858408,non-candidate,1,0,0.628876,,,,,,10.9867,1.9608,6688,1.49352,1.42,4.24194,,12.2464
EPIC 211858489.01,EPIC 211858489,non-candidate,1,0,0.636109,,,,,,0.1465,0.696,6100.77,1.65628,1.15,4.0605,,12.2097
EPIC 211859295.01,EPIC 211859295,candidate,1,0,11.09226,,,,,0.391,,2.9,4496,0.703,0.74,4.611,,14.0056
EPIC 211863149.01,EPIC 211863149,candidate,1,0,2.61299,,,,,,0.2779,6.6624,3520,0.458,,4.798,,14.8088
EPIC 211876245.01,EPIC 211876245,candidate,1,0,8.97146,,,,,,26.9917,2.6064,5330,0.872,,4.481,,15.4347
EPIC 211885185.01,EPIC 211885185,non-candidate,1,0,4.397187,,,,,,20.3447,5.8848,6090,1.71021,1.14,4.02887,,12.4879
EPIC 211886472.01,EPIC 211886472,candidate,1,0,19.63975,,,,,,0.4477,1.4184,6730,2.183,,3.963,,11.0569
EPIC 211886472.01,EPIC 211886472,candidate,1,0,19.640151,,,,,,0.6212,2.184,,2.188,,,,11.0569
EPIC 211886472.01,EPIC 211886472,candidate,1,0,19.63366256,,,,,,0.682,2.331,6516.17,2.11864,1.34,3.91306,,11.0569
EPIC 211886472.01,EPIC 211886472,candidate,1,0,19.640123,,,,88.33023,,,,6398,1.743843,,4.03,,11.0569
EPIC 211886472.01,EPIC 211886472,candidate,1,0,19.64,,,,,0.699,0.5501,1.42992,6516.17,2.11864,1.34,3.91306,,11.0569
EPIC 211892082.01,EPIC 211892082,candidate,1,0,10.90364,,,,,0.591,,2.4,3929,0.59,0.593,4.669,,14.6817
EPIC 211892395.01,EPIC 211892395,candidate,1,0,0.995061,,,,,,44.5224,2.6448,5080,0.864,,4.468,,16.0154
EPIC 211897272.01,EPIC 211897272,candidate,1,0,11.2362,,,,,,0.0491,1.176,,0.955,,,,12.5895
EPIC 211897691.01,K2-339,candidate,1,1,5.749481,,,,86.89,,0.0753,,,0.765,,,,14.3436
EPIC 211897691.01,K2-339,candidate,1,1,5.75,,,,,0,0.0945,1.25496,4678.76,0.718666,0.75,4.60008,,14.3436
EPIC 211897691.01,K2-339,candidate,1,1,5.75052,,,,,,0.1123,1.44,,0.576,,,,14.3436
EPIC 211901114.01,EPIC 211901114,candidate,1,0,1.6488,,,,,,0.17,,3392,0.445314,0.441527,4.78569,,15.9771
EPIC 211901114.01,EPIC 211901114,candidate,1,0,1.648932,,,,83.5,1.11,,0.576,3440,0.46,,,,15.9771
EPIC 211904310.01,EPIC 211904310,candidate,1,0,24.399869,,,1144,,0.97,,,6404,1.65,1.33,4.12,,13.6398
EPIC 211906259.01,EPIC 211906259,candidate,1,0,2.52,,,,,0.174,0.0105,12.35496,5707.44,1.08666,1.02,4.37448,,12.67
EPIC 211906940.01,EPIC 211906940,non-candidate,1,0,0.526316,,,,,,36.4733,1.0032,4397,,,,,16.0586
EPIC 211910237.01,EPIC 211910237,non-candidate,1,0,1.108972,,,,,,3.7369,1.824,,,,,,14.8123
EPIC 211913395.01,EPIC 211913395,candidate,1,0,9.35739,,,,,,0.171,1.68,,0.595,,,,15.7202
EPIC 211914445.01,EPIC 211914445,candidate,1,0,1.810718,,,,,,0.1366,2.4048,5680,1.178,,4.257,,14.5526
EPIC 211914718.01,EPIC 211914718,non-candidate,1,0,0.582017,,,,,,37.6942,1.9608,5385.55,1.06418,0.934,4.35439,,11.1111
EPIC 211914889.01,EPIC 211914889,candidate,1,0,1.81042,,,,,,3.5275,3.7056,3050,0.313,,4.808,,17.8589
EPIC 211914960.01,EPIC 211914960,candidate,1,0,1.810834,,,,,,0.3433,2.844,3230,0.888,,3.921,,14.6547
EPIC 211914998.02,K2-358,candidate,1,1,24.6237203,,,585,,0.43,,,5650,0.91,0.93,4.49,,13.5733
EPIC 211915147.01,EPIC 211915147,non-candidate,1,0,1.810708,,,,,,3.5675,3.0408,6805,2.32513,1.46,3.86952,,8.742621
EPIC 211919555.01,EPIC 211919555,non-candidate,1,0,9.484994,,,,,,8.2338,14.6352,,,,,,
EPIC 211919842.01,EPIC 211919842,non-candidate,1,0,9.510911,,,,,,0.7834,9.8088,3941,0.777317,0.61,4.4422,,15.5892
EPIC 211920462.01,EPIC 211920462,non-candidate,1,0,9.516793,,,,,,40.8803,9.8088,,,,,,19.8787
EPIC 211920528.01,EPIC 211920528,non-candidate,1,0,9.48658,,,,,,0.2153,10.4184,6119.69,1.76772,1.15,4.00394,,12.2771
EPIC 211920604.01,EPIC 211920604,non-candidate,1,0,9.487929,,,,,,0.8783,12.0744,6214,2.65019,1.2,3.6707,,12.2618
EPIC 211920811.01,EPIC 211920811,non-candidate,1,0,9.49259,,,,,,0.4713,10.86,4645.01,7.25626,,,,12.5
EPIC 211925181.01,EPIC 211925181,candidate,1,0,8.841,,,,,,0.155,1.752,,0.584,,,,15.6609
EPIC 211925595.01,EPIC 211925595,candidate,1,0,45.38331501,,,,,,0.229,5.429,4793.26,0.815611,0.77,4.50159,,14.4803
EPIC 211928959.01,EPIC 211928959,non-candidate,1,0,0.858462,,,,,,24.8568,2.028,4467,0.840819,0.7,4.43376,,16.8725
EPIC 211929937.01,EPIC 211929937,candidate,1,0,3.477017089,,253.0737,1017.26,,,1.99864254,2.5101218,5225.91,0.84127,,4.53759,,14.1754
EPIC 211929937.01,EPIC 211929937,candidate,1,0,3.47701312,,,,,,2.062,2.646,5225.91,0.84127,0.89,4.53759,,14.1754
EPIC 211929937.01,EPIC 211929937,candidate,1,0,3.4766506,,,,,,2.0961,2.5848,,0.879,,,,14.1754
EPIC 211929937.01,EPIC 211929937,candidate,1,0,3.477,,,,,0.016,1.7941,2.20488,5225.91,0.84127,0.89,4.53759,,14.1754
EPIC 211929937.01,EPIC 211929937,candidate,1,0,3.476642,,,,,0.11,,2.5392,,0.84,,,,14.1754
EPIC 211929937.01,EPIC 211929937,candidate,1,0,3.476633,,,,87.74,,2.0868,,,0.865,,,,14.1754
EPIC 211934173.01,EPIC 211934173,non-candidate,1,0,0.520451,,,,,,3.4196,0.6216,,,,,,18.1899
EPIC 211939692.01,EPIC 211939692,candidate,1,0,,,,,,,0.0998,9.9312,,1.294,,,,11.718
EPIC 211939692.02,EPIC 211939692,candidate,1,0,39.5438,,,,,,0.0511,7.992,,1.294,,,,11.718
EPIC 211939692.03,EPIC 211939692,candidate,1,0,,,,,,,0.0585,12.696,,1.294,,,,11.718
EPIC 211939692.04,EPIC 211939692,candidate,1,0,26.8662,,,,,,0.0479,8.52,,1.294,,,,11.718
EPIC 211941472.01,EPIC 211941472,candidate,1,0,5.7837,,,,,,0.0107,4.2,,1.31,,,,11.8184
EPIC 211941472.01,EPIC 211941472,candidate,1,0,5.781853,,,,87.57984,,,,5739,1.383982,,4.11,,11.8184
EPIC 211941472.01,EPIC 211941472,candidate,1,0,5.78,,,,,0.154,0.0101,3.138,5758.27,1.70787,,,,11.8184
EPIC 211942157.01,EPIC 211942157,non-candidate,1,0,1.324292,,,,,,24.9317,5.8848,7114,2.71166,1.58,3.77025,,12.0538
EPIC 211942755.01,EPIC 211942755,candidate,1,0,19.729071,,,,,0.727,,2.7,4735,0.712,0.769,4.619,,14.1142
EPIC 211945201 b,EPIC 211945201,candidate,1,1,19.491,,,,,0.035,0.1381,3.36888,6128,1.3636,1.158,4.2324,,10.0512
EPIC 211945201 b,EPIC 211945201,candidate,1,1,19.491795,,,,89.33346,,,,6046,1.410092,,4.14,,10.0512
EPIC 211945201 b,EPIC 211945201,candidate,1,1,19.4921473,,31.9085,662,,,0.17,3.568,6128,1.36,,4.23,,10.0512
EPIC 211945201 b,EPIC 211945201,candidate,1,1,19.492132,,,,,0.46,,3.5808,,1.48,,,,10.0512
EPIC 211945201 b,EPIC 211945201,candidate,1,1,19.49221,,,817,,0.58,,,6069,1.39,1.17,4.22,,10.0512
EPIC 211945201 b,EPIC 211945201,candidate,1,1,19.491965,,,,,,0.1777,2.976,6320,1.485,,4.219,,10.0512
EPIC 211945201 b,EPIC 211945201,candidate,1,1,19.49183,,,,,,0.1639,3.5664,,1.403,,,,10.0512
EPIC 211945201 b,EPIC 211945201,candidate,1,1,19.4921498,,,,87.9,,,,6025,1.38,1.18,4.25,3.99,10.0512
EPIC 211945201 b,EPIC 211945201,candidate,1,1,19.491,,101,809,,,,,6019,1.387,1.17,4.18,,10.0512
EPIC 211945201 b,EPIC 211945201,candidate,1,1,19.49213,0,,886.35,87.9,0.85,,3.91,6025,1.38,1.18,4.25,3.99,10.0512
EPIC 211945201 b,EPIC 211945201,candidate,1,1,19.50735025,,,,,,0.15,3.951,6128,1.3636,1.158,4.2324,,10.0512
EPIC 211946007.01,EPIC 211946007,non-candidate,1,0,1.982809,,,,,,21.3762,1.3632,3330,0.291,,4.958,,17.4158
EPIC 211946007.01,EPIC 211946007,non-candidate,1,0,1.982804125,,20.617,543.47,,,13.21050435,1.1139386,3213,0.293047,,4.93347,,17.4158
EPIC 211946007.01,EPIC 211946007,non-candidate,1,0,1.9828,,,,,,9.33,,3213,0.293047,0.268704,4.93347,,17.4158
EPIC 211953244.01,EPIC 211953244,candidate,1,0,29.724674,,,,,0.672,,3.8,5339,0.854,0.869,4.515,,10.7665
EPIC 211955798.01,EPIC 211955798,non-candidate,1,0,0.616444,,,,,,0.5674,0.696,4937.26,0.750931,0.81,4.59535,,14.8598
EPIC 211964001.01,EPIC 211964001,non-candidate,1,0,7.218071,,,,,,3.2035,4.7832,6727.06,1.67346,1.433,4.14708,,9.27202
EPIC 211964025.01,EPIC 211964025,non-candidate,1,0,7.219626,,,,,,3.1796,4.884,8075,2.55977,1.96,3.91392,,7.65321
EPIC 211964332.01,EPIC 211964332,candidate,1,0,7.220537,,,,,,0.3983,4.1136,5420,0.932,,4.435,,14.5248
EPIC 211964555.01,EPIC 211964555,non-candidate,1,0,7.220943,,,,,,3.4667,5.2896,3092,0.292863,0.268495,4.93367,,18.1083
EPIC 211965883.01,EPIC 211965883,candidate,1,0,10.55532,,,,,,0.158,1.68,,0.623,,,,14.0872
EPIC 211965883.01,EPIC 211965883,candidate,1,0,10.555,,,,,0.3,0.1249,1.30704,4067.08,0.722281,0.64,4.52683,,14.0872
EPIC 211965883.01,EPIC 211965883,candidate,1,0,10.55632,,,,88.32,,,,4067.08,0.722281,0.64,4.52683,,14.0872
EPIC 211970234.01,EPIC 211970234,non-candidate,1,0,1.4835,,,,88.02,,,,3200,0.317944,0.297189,4.9064,,16.9002
EPIC 211972086.01,EPIC 211972086,non-candidate,1,0,6.0162,,,,,,15.22,,3249,0.400314,0.391835,4.82637,,16.5341
EPIC 211972627.01,EPIC 211972627,candidate,1,0,1.092845,,,,,,0.0236,1.6248,5620,0.951,,4.468,,11.3111
EPIC 211972681.01,EPIC 211972681,candidate,1,0,1.092673,,,,,,0.0833,1.3056,5140,0.783,,4.557,,15.364
EPIC 211972837.01,EPIC 211972837,non-candidate,1,0,1.092917,,,,,,135.5446,3.7584,7226.47,1.78223,1.62,4.14565,,12.828
EPIC 211978865.01,EPIC 211978865,candidate,1,0,0.907765,,,,,1.69,,0,,1.21,,,,14.5743
EPIC 211987231.01,EPIC 211987231,candidate,1,0,17.04066667,,,,,,1.938,2.26,6117.37,,,,,11.8939
EPIC 211987231.01,EPIC 211987231,candidate,1,0,17.035203,,,,,,2.208,2.508,,1.51,,,,11.8939
EPIC 211988320.01,EPIC 211988320,candidate,1,0,63.84825,,,,89.81,,,,3973.09,0.731598,0.62,4.50191,,14.1298
EPIC 211988320.01,EPIC 211988320,candidate,1,0,63.8432,,,,,,0.193,4.944,,0.594,,,,14.1298
EPIC 211993818.01,HIP 41232,candidate,1,0,8.986648,,,,83.70731,,,,5265,4.260594,,3.2,,7.15841
EPIC 211993818.01,HIP 41232,candidate,1,0,8.986,,,,,1,4.8646,0.00192,5523.32,11.8634,,,,7.15841
EPIC 211995325.01,EPIC 211995325,candidate,1,0,0.279258,,,,79.8,,,,4071,0.62,,4.838,,19.4138
EPIC 211995398.01,EPIC 211995398,candidate,1,0,32.5795,,,,,,2.421,5.088,,0.633,,,,16.7046
EPIC 211995398.01,EPIC 211995398,candidate,1,0,32.576,,,,,0,3.8336,4.25304,4217,0.694468,0.66,4.57431,,16.7046
EPIC 211997641.01,EPIC 211997641,candidate,1,0,1.744546,,,,,,20.6372,3.924,6530,2.316,,3.921,,12.866
EPIC 212002525.01,EPIC 212002525,non-candidate,1,0,11.6158,,,,,,8.83,,3189,0.339085,0.32159,4.88475,,17.0811
EPIC 212008766.02,K2-274,candidate,1,1,74.8,,,86,,0.97,,,5044,0.7,0.79,4.64,,12.8852
EPIC 212009150.01,EPIC 212009150,candidate,1,0,6.83292,,,,,,0.389,2.208,,0.18,,,,16.2824
EPIC 212009427.01,EPIC 212009427,non-candidate,1,0,0.77845,,,,,,0.39,,3859,0.779314,0.595,4.42916,,14.0006
EPIC 212009427.01,EPIC 212009427,non-candidate,1,0,0.778,,,,,0.236,0.5428,0.49992,3859,0.779314,0.595,4.42916,,14.0006
EPIC 212009702.01,EPIC 212009702,non-candidate,1,0,0.923861,,,,,,34.5965,3.3168,6235.06,1.90631,1.21,3.96046,,13.1598
EPIC 212010565.01,EPIC 212010565,non-candidate,1,0,2.851451,,,,,,99.2969,9.3048,7137,2.22321,1.59,3.9455,,14.4
EPIC 212012387.01,EPIC 212012387,non-candidate,1,0,3.244126,,,,,,40.5896,3.8616,4274.11,0.987047,0.67,4.27547,,13.8819
EPIC 212019055.01,EPIC 212019055,non-candidate,1,0,0.821436,,,,,,16.2008,2.3784,6046.46,1.5043,1.12,4.13261,,12.7189
EPIC 212020442.01,EPIC 212020442,non-candidate,1,0,3.888853,,,,,,2.5872,3.108,3693,0.696024,0.660661,4.5728,,13.9939
EPIC 212024647.01,EPIC 212024647,non-candidate,1,0,3.696871,,,,,,12.4336,3.0864,6401.57,1.47855,1.285,4.2073,,10.1143
EPIC 212024672.01,EPIC 212024672,candidate,1,0,3.697161,,,,,,3.5827,3.3528,3120,0.245,,4.991,,18.0204
EPIC 212026226.01,EPIC 212026226,non-candidate,1,0,1.769505,,,,,,17.6962,3.6288,5988,1.16794,1.1,4.34462,,16.5941
EPIC 212033577.01,EPIC 212033577,candidate,1,0,23.702342,,,,,,4.8619,5.424,6280,1.869,,4.021,,11.8289
EPIC 212035441.01,EPIC 212035441,candidate,1,0,2.714743,,,,,0.114,,1.6,3634,0.415,0.397,4.802,,16.4913
EPIC 212036875.01,EPIC 212036875,candidate,1,0,5.169887,,,,,,0.3348,1.5504,6830,1.45,,4.256,,10.9148
EPIC 212036875.01,EPIC 212036875,candidate,1,0,5.1699026,,562.184,1356,,,0.311,1.972,6283.4,1.48,,4.18,,10.9148
EPIC 212037403.01,EPIC 212037403,non-candidate,1,0,3.40819,,,,,,16.4327,2.8584,5416.13,0.849526,0.943,4.55423,,13.3096
EPIC 212039539.01,EPIC 212039539,non-candidate,1,0,2.22982,,,,,,24.7831,5.34,7391,2.26072,1.69,3.95746,,11.5653
EPIC 212040382.01,EPIC 212040382,candidate,1,0,4.4455436,,905.997,1528,,,0.5839,4.152,6355.8,2.11,,3.89,,12.5066
EPIC 212040382.01,EPIC 212040382,candidate,1,0,4.445559,,,,,,0.4228,3.6312,6520,2.237,,3.932,,12.5066
